investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date,amount
INV004688,2024-01-04,120505,Lumpsum,168104,West Bengal,Kolkata,T30,26-35,Male,20.7,UPI,VERIFIED,2024-01-04,168104
INV004321,2024-01-04,120843,Sip,1147,West Bengal,Kolkata,T30,26-35,Male,16.0,Mandate,VERIFIED,2024-01-04,1147
INV001579,2024-01-04,125498,Sip,40657,Karnataka,Bangalore,T30,46-55,Male,71.1,UPI,VERIFIED,2024-01-04,40657
INV003705,2024-01-04,120506,Sip,57004,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,PENDING,2024-01-04,57004
INV000544,2024-01-04,120507,Lumpsum,295246,Madhya Pradesh,Bhopal,B30,18-25,Male,3.6,Mandate,VERIFIED,2024-01-04,295246
INV001997,2024-01-04,120505,Sip,908,Delhi,New Delhi,T30,56+,Female,24.8,UPI,VERIFIED,2024-01-04,908
INV003707,2024-01-04,120506,Sip,3527,Telangana,Hyderabad,T30,36-45,Female,55.5,Mandate,VERIFIED,2024-01-04,3527
INV000372,2024-01-04,148569,Lumpsum,209421,Gujarat,Surat,T30,36-45,Male,12.4,Cheque,VERIFIED,2024-01-04,209421
INV001331,2024-01-04,120841,Sip,568,Gujarat,Ahmedabad,T30,26-35,Male,17.5,Net Banking,VERIFIED,2024-01-04,568
INV002033,2024-01-04,102885,Sip,8905,Gujarat,Ahmedabad,T30,46-55,Male,18.9,UPI,VERIFIED,2024-01-04,8905
INV003953,2024-01-04,148569,Sip,58436,Maharashtra,Pune,T30,36-45,Male,17.4,Mandate,VERIFIED,2024-01-04,58436
INV003500,2024-01-04,120505,Sip,2007,Maharashtra,Mumbai,T30,26-35,Male,15.5,Mandate,PENDING,2024-01-04,2007
INV003240,2024-01-04,101206,Sip,6686,Haryana,Gurugram,T30,26-35,Male,21.7,Net Banking,PENDING,2024-01-04,6686
INV003040,2024-01-04,119598,Lumpsum,468352,Karnataka,Bangalore,T30,26-35,Female,15.3,Cheque,VERIFIED,2024-01-04,468352
INV000663,2024-01-04,148568,Sip,558,Haryana,Gurugram,T30,26-35,Female,13.8,Mandate,PENDING,2024-01-04,558
INV003083,2024-01-04,125497,Lumpsum,201815,Madhya Pradesh,Bhopal,B30,56+,Female,41.3,UPI,VERIFIED,2024-01-04,201815
INV004131,2024-01-04,101208,Sip,2343,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,UPI,VERIFIED,2024-01-04,2343
INV001806,2024-01-04,102885,Sip,20256,Telangana,Hyderabad,T30,36-45,Male,32.6,UPI,VERIFIED,2024-01-04,20256
INV001190,2024-01-04,118636,Sip,9909,Maharashtra,Mumbai,T30,26-35,Male,15.6,Mandate,VERIFIED,2024-01-04,9909
INV004939,2024-01-04,118635,Sip,25211,Punjab,Amritsar,B30,18-25,Male,4.7,Cheque,VERIFIED,2024-01-04,25211
INV004896,2024-01-04,148567,Lumpsum,22023,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Mandate,VERIFIED,2024-01-04,22023
INV004682,2024-01-04,120841,Sip,571,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,VERIFIED,2024-01-04,571
INV002891,2024-01-04,120842,Sip,2202,Haryana,Faridabad,B30,36-45,Female,56.5,Cheque,VERIFIED,2024-01-04,2202
INV002400,2024-01-04,120506,Sip,11693,Punjab,Chandigarh,T30,36-45,Male,15.5,Cheque,VERIFIED,2024-01-04,11693
INV004138,2024-01-04,119094,Sip,827,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Mandate,VERIFIED,2024-01-04,827
INV003489,2024-01-04,149323,Sip,11426,Rajasthan,Udaipur,B30,26-35,Male,11.4,UPI,VERIFIED,2024-01-04,11426
INV004602,2024-01-04,120504,Sip,28337,Delhi,Noida,T30,26-35,Female,9.4,Cheque,VERIFIED,2024-01-04,28337
INV004593,2024-01-04,120506,Lumpsum,65501,Punjab,Amritsar,B30,26-35,Male,13.7,Net Banking,VERIFIED,2024-01-04,65501
INV003394,2024-01-04,149322,Sip,13339,West Bengal,Kolkata,T30,26-35,Male,14.6,Mandate,VERIFIED,2024-01-04,13339
INV002056,2024-01-04,119551,Sip,5980,Madhya Pradesh,Bhopal,B30,18-25,Female,3.4,Mandate,VERIFIED,2024-01-04,5980
INV004770,2024-01-04,125497,Sip,8263,Gujarat,Surat,T30,18-25,Female,5.2,Net Banking,VERIFIED,2024-01-04,8263
INV002862,2024-01-04,119092,Sip,1123,Telangana,Hyderabad,T30,56+,Male,72.7,Mandate,VERIFIED,2024-01-04,1123
INV003414,2024-01-04,149322,Sip,2730,Maharashtra,Pune,T30,36-45,Female,20.3,Cheque,VERIFIED,2024-01-04,2730
INV000803,2024-01-04,120505,Sip,4906,Karnataka,Mysore,B30,26-35,Female,20.6,Cheque,VERIFIED,2024-01-04,4906
INV004353,2024-01-04,120844,Lumpsum,20266,Uttar Pradesh,Agra,B30,56+,Male,31.2,UPI,VERIFIED,2024-01-04,20266
INV001553,2024-01-04,120844,Redemption,125745,Delhi,Noida,T30,26-35,Male,23.5,Cheque,VERIFIED,2024-01-04,125745
INV003579,2024-01-04,119599,Lumpsum,518933,West Bengal,Kolkata,T30,18-25,Male,4.6,Net Banking,VERIFIED,2024-01-04,518933
INV003410,2024-01-04,149324,Sip,1826,Madhya Pradesh,Indore,T30,26-35,Male,7.7,UPI,VERIFIED,2024-01-04,1826
INV003409,2024-01-04,125497,Redemption,255163,Karnataka,Mysore,B30,46-55,Male,44.2,Net Banking,VERIFIED,2024-01-04,255163
INV002554,2024-01-04,102885,Sip,8997,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Net Banking,VERIFIED,2024-01-04,8997
INV004059,2024-01-04,120843,Sip,7638,Maharashtra,Pune,T30,26-35,Female,17.0,Net Banking,VERIFIED,2024-01-04,7638
INV000639,2024-01-04,149322,Lumpsum,286253,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,UPI,VERIFIED,2024-01-04,286253
INV002219,2024-01-04,120504,Sip,5981,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,VERIFIED,2024-01-04,5981
INV002960,2024-01-04,119120,Sip,15426,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,VERIFIED,2024-01-04,15426
INV003342,2024-01-04,100025,Redemption,345140,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,VERIFIED,2024-01-04,345140
INV002748,2024-01-04,119120,Sip,533,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,VERIFIED,2024-01-04,533
INV004880,2024-01-04,125497,Sip,6167,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,VERIFIED,2024-01-04,6167
INV002436,2024-01-04,149322,Sip,5899,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,VERIFIED,2024-01-04,5899
INV002659,2024-01-04,125497,Redemption,218077,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,VERIFIED,2024-01-04,218077
INV003196,2024-01-04,101207,Sip,2483,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,VERIFIED,2024-01-04,2483
INV000874,2024-01-04,120844,Sip,1162,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,VERIFIED,2024-01-04,1162
INV000386,2024-01-04,119093,Sip,57205,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,VERIFIED,2024-01-04,57205
INV001536,2024-01-04,119598,Sip,1762,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,VERIFIED,2024-01-04,1762
INV002642,2024-01-04,148568,Sip,911,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,VERIFIED,2024-01-04,911
INV004452,2024-01-05,149324,Sip,4901,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,VERIFIED,2024-01-05,4901
INV003171,2024-01-05,120505,Sip,5100,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,VERIFIED,2024-01-05,5100
INV000926,2024-01-05,120507,Sip,7278,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,VERIFIED,2024-01-05,7278
INV001070,2024-01-05,120843,Sip,52410,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,VERIFIED,2024-01-05,52410
INV004919,2024-01-05,100033,Lumpsum,243656,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,VERIFIED,2024-01-05,243656
INV002656,2024-01-05,118636,Lumpsum,265566,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,VERIFIED,2024-01-05,265566
INV003072,2024-01-05,119094,Sip,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,VERIFIED,2024-01-05,28652
INV003846,2024-01-05,102886,Redemption,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,VERIFIED,2024-01-05,8986
INV004400,2024-01-05,120841,Lumpsum,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,VERIFIED,2024-01-05,522907
INV003028,2024-01-05,100033,Sip,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,VERIFIED,2024-01-05,7663
INV004733,2024-01-05,149323,Sip,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,VERIFIED,2024-01-05,822
INV002610,2024-01-05,100016,Sip,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,VERIFIED,2024-01-05,4252
INV000476,2024-01-05,100033,Sip,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,VERIFIED,2024-01-05,47424
INV003516,2024-01-05,118635,Lumpsum,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,VERIFIED,2024-01-05,363022
INV000181,2024-01-05,118633,Sip,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,VERIFIED,2024-01-05,8019
INV002225,2024-01-05,120844,Sip,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,VERIFIED,2024-01-05,2284
INV003251,2024-01-05,149324,Lumpsum,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,VERIFIED,2024-01-05,341468
INV003193,2024-01-05,119599,Sip,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,VERIFIED,2024-01-05,4260
INV004998,2024-01-05,120844,Lumpsum,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,VERIFIED,2024-01-05,295114
INV004981,2024-01-05,149323,Sip,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,VERIFIED,2024-01-05,7677
INV003075,2024-01-05,100025,Sip,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,VERIFIED,2024-01-05,8649
INV001651,2024-01-05,149323,Sip,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,VERIFIED,2024-01-05,6844
INV004478,2024-01-05,101206,Redemption,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,VERIFIED,2024-01-05,308976
INV004743,2024-01-05,119092,Sip,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,VERIFIED,2024-01-05,15224
INV003198,2024-01-05,120843,Sip,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,VERIFIED,2024-01-05,46712
INV003076,2024-01-05,120507,Redemption,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,VERIFIED,2024-01-05,197940
INV003427,2024-01-05,118633,Redemption,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,VERIFIED,2024-01-05,193289
INV003505,2024-01-05,148568,Redemption,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,VERIFIED,2024-01-05,13457
INV001811,2024-01-05,119552,Lumpsum,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,VERIFIED,2024-01-05,48636
INV000762,2024-01-05,101208,Lumpsum,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,VERIFIED,2024-01-05,141489
INV001930,2024-01-05,125497,Sip,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,VERIFIED,2024-01-05,1092
INV000535,2024-01-05,118636,Sip,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,VERIFIED,2024-01-05,26387
INV000642,2024-01-05,119092,Redemption,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,VERIFIED,2024-01-05,413094
INV003641,2024-01-05,120505,Sip,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,VERIFIED,2024-01-05,6819
INV001027,2024-01-05,119552,Redemption,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,VERIFIED,2024-01-05,347503
INV000058,2024-01-05,120841,Lumpsum,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,VERIFIED,2024-01-05,248336
INV004257,2024-01-05,119094,Redemption,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,PENDING,2024-01-05,301471
INV004889,2024-01-05,149323,Lumpsum,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,VERIFIED,2024-01-05,330076
INV003063,2024-01-05,148569,Sip,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,VERIFIED,2024-01-05,869
INV001269,2024-01-05,100033,Lumpsum,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,PENDING,2024-01-05,432672
INV003937,2024-01-05,102885,Lumpsum,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,VERIFIED,2024-01-05,451983
INV000786,2024-01-05,119095,Sip,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,VERIFIED,2024-01-05,1199
INV002567,2024-01-05,120842,Sip,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,VERIFIED,2024-01-05,9018
INV004992,2024-01-05,101208,Sip,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,VERIFIED,2024-01-05,434
INV001636,2024-01-05,119094,Sip,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,VERIFIED,2024-01-05,8674
INV004902,2024-01-05,119552,Lumpsum,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,VERIFIED,2024-01-05,25230
INV002947,2024-01-05,148569,Sip,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,VERIFIED,2024-01-05,8881
INV003795,2024-01-05,101208,Sip,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,VERIFIED,2024-01-05,4746
INV003216,2024-01-05,119551,Lumpsum,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,VERIFIED,2024-01-05,59528
INV001629,2024-01-05,118634,Lumpsum,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,VERIFIED,2024-01-05,26213
INV002611,2024-01-05,120507,Redemption,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,VERIFIED,2024-01-05,373343
INV004340,2024-01-05,102885,Redemption,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,VERIFIED,2024-01-05,151645
INV004096,2024-01-05,101207,Sip,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,VERIFIED,2024-01-05,44821
INV004291,2024-01-05,149323,Redemption,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,VERIFIED,2024-01-05,402785
INV002154,2024-01-05,149324,Redemption,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,VERIFIED,2024-01-05,188124
INV004414,2024-01-05,118635,Redemption,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,VERIFIED,2024-01-05,294110
INV000854,2024-01-05,119093,Sip,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,VERIFIED,2024-01-05,2770
INV001295,2024-01-05,119120,Sip,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,VERIFIED,2024-01-05,6736
INV000461,2024-01-05,125498,Sip,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,PENDING,2024-01-05,10676
INV000065,2024-01-05,149322,Redemption,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,VERIFIED,2024-01-05,89612
INV003211,2024-01-05,101206,Lumpsum,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,VERIFIED,2024-01-05,405816
INV002530,2024-01-05,119093,Sip,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,PENDING,2024-01-05,13177
INV004472,2024-01-05,120843,Lumpsum,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,VERIFIED,2024-01-05,331877
INV000791,2024-01-05,119598,Sip,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,VERIFIED,2024-01-05,13272
INV000797,2024-01-05,118636,Redemption,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,VERIFIED,2024-01-05,372649
INV003744,2024-01-06,118632,Lumpsum,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,VERIFIED,2024-01-06,123594
INV001492,2024-01-06,119552,Sip,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,VERIFIED,2024-01-06,2167
INV002796,2024-01-06,101207,Lumpsum,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,PENDING,2024-01-06,115644
INV001304,2024-01-06,125497,Sip,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,PENDING,2024-01-06,5514
INV003998,2024-01-06,101208,Sip,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,VERIFIED,2024-01-06,11973
INV001058,2024-01-06,119598,Lumpsum,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,VERIFIED,2024-01-06,33691
INV003636,2024-01-06,119552,Sip,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,VERIFIED,2024-01-06,2299
INV001630,2024-01-06,119093,Sip,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,VERIFIED,2024-01-06,27077
INV003991,2024-01-06,120504,Sip,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,VERIFIED,2024-01-06,3089
INV000668,2024-01-06,101207,Sip,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,VERIFIED,2024-01-06,2570
INV001848,2024-01-06,148569,Sip,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,VERIFIED,2024-01-06,16080
INV003876,2024-01-06,100033,Redemption,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,VERIFIED,2024-01-06,237658
INV003022,2024-01-06,101207,Lumpsum,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,VERIFIED,2024-01-06,445481
INV002250,2024-01-06,102887,Lumpsum,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,VERIFIED,2024-01-06,554938
INV004594,2024-01-06,149322,Lumpsum,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,VERIFIED,2024-01-06,119338
INV001283,2024-01-06,119599,Lumpsum,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,PENDING,2024-01-06,33527
INV002835,2024-01-06,149322,Sip,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,VERIFIED,2024-01-06,5894
INV002776,2024-01-06,101207,Sip,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,PENDING,2024-01-06,989
INV003143,2024-01-06,120843,Lumpsum,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,VERIFIED,2024-01-06,249341
INV003696,2024-01-06,120504,Lumpsum,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,VERIFIED,2024-01-06,401559
INV000783,2024-01-06,148569,Lumpsum,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,PENDING,2024-01-06,60606
INV000783,2024-01-06,100033,Lumpsum,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,VERIFIED,2024-01-06,330093
INV003060,2024-01-06,120507,Sip,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,VERIFIED,2024-01-06,10941
INV000974,2024-01-06,120506,Sip,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,VERIFIED,2024-01-06,6150
INV000126,2024-01-06,101207,Lumpsum,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,PENDING,2024-01-06,151709
INV004134,2024-01-06,148569,Sip,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,VERIFIED,2024-01-06,3144
INV001131,2024-01-06,120505,Lumpsum,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,VERIFIED,2024-01-06,513257
INV004811,2024-01-06,120841,Redemption,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,VERIFIED,2024-01-06,39649
INV003691,2024-01-06,118632,Sip,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,VERIFIED,2024-01-06,1128
INV001902,2024-01-06,120843,Sip,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,VERIFIED,2024-01-06,2179
INV004230,2024-01-06,120841,Lumpsum,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,VERIFIED,2024-01-06,31627
INV001923,2024-01-06,102886,Sip,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,VERIFIED,2024-01-06,1042
INV002658,2024-01-06,120503,Lumpsum,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,VERIFIED,2024-01-06,41413
INV001953,2024-01-06,101208,Lumpsum,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,VERIFIED,2024-01-06,420171
INV002565,2024-01-06,119599,Lumpsum,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,VERIFIED,2024-01-06,63809
INV001770,2024-01-06,118636,Lumpsum,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,VERIFIED,2024-01-06,138095
INV000960,2024-01-06,120507,Sip,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,PENDING,2024-01-06,12641
INV001924,2024-01-06,125497,Sip,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,VERIFIED,2024-01-06,2361
INV003097,2024-01-06,120842,Sip,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,VERIFIED,2024-01-06,9469
INV000166,2024-01-06,149324,Sip,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,VERIFIED,2024-01-06,2824
INV001870,2024-01-06,118636,Sip,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,VERIFIED,2024-01-06,57785
INV004329,2024-01-06,102886,Sip,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,VERIFIED,2024-01-06,2439
INV004832,2024-01-06,119551,Redemption,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,VERIFIED,2024-01-06,359828
INV001043,2024-01-06,149324,Sip,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,VERIFIED,2024-01-06,3166
INV001656,2024-01-06,119120,Redemption,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,VERIFIED,2024-01-06,357463
INV004412,2024-01-06,148568,Sip,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,VERIFIED,2024-01-06,2615
INV003040,2024-01-06,148568,Sip,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,VERIFIED,2024-01-06,1616
INV002034,2024-01-06,120842,Sip,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,VERIFIED,2024-01-06,28965
INV004185,2024-01-06,118633,Sip,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,VERIFIED,2024-01-06,2625
INV000182,2024-01-06,120842,Redemption,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,VERIFIED,2024-01-06,309923
INV004497,2024-01-06,119120,Sip,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,VERIFIED,2024-01-06,42251
INV000163,2024-01-06,100033,Sip,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,VERIFIED,2024-01-06,26952
INV003894,2024-01-06,119552,Lumpsum,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,VERIFIED,2024-01-06,404974
INV001720,2024-01-06,119094,Redemption,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,VERIFIED,2024-01-06,197973
INV000104,2024-01-06,149322,Sip,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,PENDING,2024-01-06,29462
INV002548,2024-01-06,118632,Sip,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,VERIFIED,2024-01-06,59410
INV002329,2024-01-06,120842,Sip,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,VERIFIED,2024-01-06,8132
INV003070,2024-01-06,119092,Sip,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,VERIFIED,2024-01-06,26490
INV003564,2024-01-06,148569,Sip,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,VERIFIED,2024-01-06,53136
INV000408,2024-01-07,120843,Redemption,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,VERIFIED,2024-01-07,118820
INV000231,2024-01-07,119095,Redemption,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,VERIFIED,2024-01-07,221924
INV000091,2024-01-07,101208,Sip,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,VERIFIED,2024-01-07,8317
INV001735,2024-01-07,119552,Sip,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,VERIFIED,2024-01-07,16939
INV000894,2024-01-07,100033,Redemption,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,VERIFIED,2024-01-07,219820
INV000962,2024-01-07,120842,Lumpsum,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,VERIFIED,2024-01-07,422124
INV001723,2024-01-07,119094,Sip,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,VERIFIED,2024-01-07,6112
INV003085,2024-01-07,119092,Redemption,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,VERIFIED,2024-01-07,181536
INV003325,2024-01-07,101206,Sip,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,VERIFIED,2024-01-07,2768
INV004132,2024-01-07,119094,Lumpsum,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,VERIFIED,2024-01-07,263193
INV003322,2024-01-07,120506,Sip,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,VERIFIED,2024-01-07,4204
INV004841,2024-01-07,101207,Sip,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,VERIFIED,2024-01-07,592
INV004119,2024-01-07,119551,Redemption,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,VERIFIED,2024-01-07,376569
INV001476,2024-01-07,119092,Sip,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,PENDING,2024-01-07,10756
INV000667,2024-01-07,101208,Lumpsum,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,VERIFIED,2024-01-07,390649
INV001689,2024-01-07,120505,Lumpsum,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,VERIFIED,2024-01-07,473543
INV003422,2024-01-07,119598,Sip,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,VERIFIED,2024-01-07,17031
